"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.879570482E1,7.498548031E-1,1.550158501E0,-9.862421155E-1,1.984426142E0
1.880570356E1,7.417309880E-1,1.566312790E0,-9.773223996E-1,1.989638079E0
1.881570229E1,7.323347330E-1,1.580705643E0,-9.850779772E-1,2.001330335E0
1.882570102E1,6.863104105E-1,1.555027962E0,-9.828241467E-1,1.963435063E0
1.883569979E1,6.713436246E-1,1.482057571E0,-9.729947448E-1,1.895762559E0
1.884569855E1,6.281784177E-1,1.433608055E0,-9.434083700E-1,1.827528258E0
1.885569732E1,6.244697571E-1,1.378466606E0,-9.467092752E-1,1.785046530E0
1.886569602E1,6.246458888E-1,1.328589439E0,-9.327902198E-1,1.739376319E0
1.887569478E1,6.045727730E-1,1.241138458E0,-9.237104058E-1,1.661076104E0
1.888569355E1,5.741477609E-1,1.194819450E0,-9.163538814E-1,1.611503523E0
1.889569225E1,5.761196613E-1,1.091569901E0,-8.813548684E-1,1.516649306E0
1.890569102E1,5.458396673E-1,9.241285324E-1,-8.405800462E-1,1.363278879E0
1.891568978E1,5.474770665E-1,7.882938385E-1,-7.696766853E-1,1.230260344E0
1.892568855E1,5.138878226E-1,6.600999832E-1,-7.285460234E-1,1.109320508E0
1.893568732E1,4.567764699E-1,5.082445145E-1,-6.389456987E-1,9.355259675E-1
1.894568608E1,4.436616898E-1,3.781671524E-1,-5.801163912E-1,8.224239281E-1
1.895568485E1,4.198490083E-1,2.289447784E-1,-5.098919272E-1,6.990555620E-1
1.896568358E1,3.759708405E-1,7.729148865E-2,-4.358783364E-1,5.807908154E-1
1.897568228E1,3.362029195E-1,-1.392278671E-1,-3.804615736E-1,5.264672934E-1
1.898568105E1,3.050516844E-1,-2.818555832E-1,-3.040933609E-1,5.147541861E-1
1.899567981E1,2.756169736E-1,-4.128656387E-1,-2.478073239E-1,5.548253974E-1
1.900567851E1,2.430327982E-1,-4.077997208E-1,-2.070512176E-1,5.179148192E-1
1.901567728E1,1.931518316E-1,-7.048063278E-1,-1.580026746E-1,7.476793664E-1
1.902567604E1,1.501426995E-1,-8.226356506E-1,-8.383524418E-2,8.404169156E-1
1.903567474E1,9.561842680E-2,-1.010288239E0,-4.703670740E-2,1.015892544E0
1.904567351E1,6.577544659E-2,-1.155224800E0,5.063712597E-3,1.157106905E0
1.905567228E1,2.032930776E-2,-1.245485306E0,4.841476679E-2,1.246591720E0
1.906567104E1,2.497952431E-3,-1.326490402E0,8.072906733E-2,1.328947030E0
1.907566981E1,-1.612725109E-2,-1.381451607E0,8.797830343E-2,1.384344181E0
1.908566857E1,-2.819602191E-2,-1.410357475E0,1.081694365E-1,1.414780496E0
1.909566734E1,-5.163790658E-2,-1.482540131E0,1.158768535E-1,1.487958050E0
1.910566611E1,-8.902224898E-2,-1.533362389E0,1.330328584E-1,1.541694820E0
1.911566481E1,-9.987783432E-2,-1.579487801E0,1.484125853E-1,1.589585981E0
1.912566357E1,-1.366683096E-1,-1.556257248E0,1.795426607E-1,1.572529941E0
1.913566230E1,-1.321522892E-1,-1.506726265E0,2.245038152E-1,1.529081498E0
1.914566097E1,-1.512405872E-1,-1.440526009E0,2.471268177E-1,1.469374207E0
1.915565970E1,-1.462151557E-1,-1.379199028E0,2.784656882E-1,1.414606649E0
1.916565844E1,-1.897766590E-1,-1.301269531E0,3.546024263E-1,1.362006040E0
1.917565717E1,-2.154538333E-1,-1.261810303E0,3.936001360E-1,1.339218676E0
1.918565590E1,-2.413553745E-1,-1.186685562E0,4.432783425E-1,1.289562224E0
1.919565464E1,-3.190652132E-1,-1.087918282E0,5.000944138E-1,1.239138096E0
1.920565337E1,-3.589468598E-1,-9.918537140E-1,5.704790354E-1,1.199192632E0
1.921565210E1,-4.152347744E-1,-8.505697250E-1,6.176824570E-1,1.130230239E0
1.922565077E1,-4.293312728E-1,-7.142868042E-1,5.907109380E-1,1.021503986E0
1.923564950E1,-4.557104409E-1,-5.686197281E-1,6.497310996E-1,9.762944755E-1
1.924564827E1,-4.535378516E-1,-4.302616119E-1,6.462390423E-1,8.991365510E-1
1.925564697E1,-4.590710104E-1,-2.608747482E-1,6.707096696E-1,8.536119070E-1
1.926564573E1,-4.871142507E-1,-5.806064606E-2,6.588531137E-1,8.214248336E-1
1.927564450E1,-5.117113590E-1,9.200191498E-2,6.873502731E-1,8.618371455E-1
1.928564320E1,-5.616530180E-1,2.420320511E-1,6.847185493E-1,9.180812154E-1
1.929564196E1,-5.786643028E-1,4.183921814E-1,7.263960838E-1,1.018604763E0
1.930564073E1,-6.103783846E-1,5.301647186E-1,7.296932340E-1,1.089076956E0
1.931563950E1,-6.226156354E-1,6.420373917E-1,7.303954363E-1,1.154703310E0
1.932563826E1,-6.243499517E-1,8.259077072E-1,6.928160191E-1,1.245765002E0
1.933563703E1,-6.036956906E-1,1.033883095E0,6.866835952E-1,1.380180097E0
1.934563580E1,-6.039758921E-1,1.148662567E0,6.477802992E-1,1.450459199E0
1.935563456E1,-5.807956457E-1,1.285078049E0,6.385903955E-1,1.548078443E0
1.936563326E1,-5.850388408E-1,1.392869949E0,6.093710065E-1,1.629015090E0
1.937563203E1,-5.790493488E-1,1.445616722E0,5.914458632E-1,1.665807331E0
1.938563079E1,-5.818526149E-1,1.493615150E0,6.113598347E-1,1.715575568E0
1.939562949E1,-5.955815315E-1,1.584778786E0,6.097570658E-1,1.799456818E0
1.940562826E1,-5.700865984E-1,1.637685776E0,6.200405955E-1,1.841592726E0
1.941562703E1,-5.817150474E-1,1.649950027E0,6.322123408E-1,1.860220399E0
1.942562579E1,-5.563055873E-1,1.688613892E0,6.483111978E-1,1.892405926E0
1.943562456E1,-5.654430389E-1,1.677068710E0,6.680008769E-1,1.891695129E0
1.944562332E1,-5.420845151E-1,1.603345871E0,6.596633196E-1,1.816515703E0
1.945562209E1,-5.487313271E-1,1.584738731E0,6.705664992E-1,1.806145716E0
1.946562086E1,-5.256841779E-1,1.558975220E0,6.718428135E-1,1.777110114E0
1.947561956E1,-5.232958198E-1,1.470969200E0,6.486563683E-1,1.690663771E0
1.948561832E1,-5.127838254E-1,1.380594254E0,6.249498129E-1,1.599859373E0
1.949561712E1,-5.148935914E-1,1.297415733E0,6.331518888E-1,1.532737522E0
1.950561595E1,-4.749135971E-1,1.137588501E0,6.146747470E-1,1.377488863E0
1.951561485E1,-4.861638844E-1,9.705638885E-1,6.033114195E-1,1.241907506E0
1.952561382E1,-4.647907615E-1,8.345975876E-1,5.799119473E-1,1.117533647E0
1.953561275E1,-4.655659199E-1,7.105426788E-1,5.710213780E-1,1.023566284E0
1.954561172E1,-4.306792617E-1,5.648698807E-1,5.406766534E-1,8.926891128E-1
1.955561072E1,-3.885966539E-1,3.951206207E-1,5.055589676E-1,7.501450087E-1
1.956560972E1,-3.561134636E-1,2.563323975E-1,4.656100571E-1,6.397779476E-1
1.957560878E1,-2.951875031E-1,5.270099640E-2,4.166802764E-1,5.133570977E-1
1.958560785E1,-2.731440067E-1,-1.080570221E-1,3.830434978E-1,4.827072505E-1
1.959560692E1,-2.283391654E-1,-2.475004196E-1,3.345288932E-1,4.746628410E-1
1.960560598E1,-1.969673634E-1,-3.943367004E-1,2.821329832E-1,5.233513120E-1
1.961560498E1,-1.629376709E-1,-5.653352737E-1,2.502230108E-1,6.393467068E-1
1.962560405E1,-1.193782166E-1,-6.933784485E-1,2.226120532E-1,7.379572871E-1
1.963560312E1,-9.047347307E-2,-8.622608185E-1,2.066562772E-1,8.912833362E-1
1.964560212E1,-5.229614675E-2,-1.004926682E0,2.023156881E-1,1.026422993E0
1.965560118E1,-5.020748824E-3,-1.140524864E0,1.947705746E-1,1.157046996E0
1.966560025E1,3.908763826E-2,-1.211581230E0,1.836074591E-1,1.226037773E0
1.967559931E1,5.091982335E-2,-1.304340363E0,1.659755111E-1,1.315843638E0
1.968559838E1,9.473076463E-2,-1.390077591E0,1.555969715E-1,1.401962925E0
1.969559744E1,1.127337515E-1,-1.442455292E0,1.042770743E-1,1.450606727E0
1.970559651E1,1.108800024E-1,-1.523720741E0,9.321582317E-2,1.530590887E0
1.971559558E1,1.334989518E-1,-1.526114464E0,6.498706341E-2,1.533320138E0
1.972559458E1,1.546872854E-1,-1.614857674E0,7.216143608E-2,1.623853668E0
1.973559364E1,1.700971872E-1,-1.605589867E0,5.490756035E-2,1.615508190E0
1.974559271E1,1.730049551E-1,-1.596519470E0,4.146379232E-2,1.606401064E0
1.975559171E1,1.928196847E-1,-1.568531990E0,-1.677334309E-3,1.580340105E0
1.976559078E1,2.106320262E-1,-1.504887581E0,-3.179973364E-2,1.519889372E0
1.977558984E1,2.341044545E-1,-1.487075806E0,-7.783997059E-2,1.507401210E0
1.978558884E1,2.558594644E-1,-1.412118912E0,-1.397645473E-1,1.441900834E0
1.979558787E1,2.902952135E-1,-1.294395447E0,-2.076998353E-1,1.342709986E0
1.980558681E1,3.085692525E-1,-1.145811081E0,-2.905219197E-1,1.221679583E0
1.981558574E1,3.436543643E-1,-1.011733055E0,-3.319098353E-1,1.118868283E0
1.982558461E1,3.760895133E-1,-8.729076385E-1,-3.960871696E-1,1.029706809E0
1.983558344E1,4.294637442E-1,-7.148609161E-1,-4.440470934E-1,9.447978927E-1
1.984558227E1,4.388651252E-1,-5.902366638E-1,-4.947942495E-1,8.864554511E-1
1.985558107E1,4.618120492E-1,-4.390764236E-1,-5.286766887E-1,8.279840069E-1
1.986557981E1,4.715390801E-1,-2.397785187E-1,-5.576746464E-1,7.686636802E-1
1.987557854E1,4.943215251E-1,-6.655597687E-2,-5.960955024E-1,7.772472684E-1
1.988557727E1,5.082155466E-1,9.738826752E-2,-6.202953458E-1,8.077956626E-1
1.989557594E1,5.134773850E-1,2.615890503E-1,-6.593413949E-1,8.756819806E-1
1.990557467E1,5.127788186E-1,4.068632126E-1,-6.823920608E-1,9.455890837E-1
1.991557340E1,5.351940393E-1,5.380659103E-1,-7.031298876E-1,1.034572000E0
1.992557214E1,5.479652286E-1,6.957588196E-1,-7.296490669E-1,1.147490300E0
1.993557087E1,5.702627301E-1,8.943538666E-1,-7.545562387E-1,1.301700249E0
1.994556960E1,6.063915491E-1,1.090736389E0,-7.804547548E-1,1.471912431E0
1.995556834E1,6.270070672E-1,1.186819077E0,-8.193154931E-1,1.572563277E0
1.996556710E1,6.458705068E-1,1.354974747E0,-8.210729361E-1,1.710925493E0
1.997556580E1,6.672111750E-1,1.442017555E0,-8.432546258E-1,1.798795082E0
1.998556457E1,6.786791682E-1,1.519804001E0,-8.594771624E-1,1.873262023E0
1.999556333E1,6.750444174E-1,1.617102623E0,-8.601347208E-1,1.952059834E0
2.000556203E1,6.727283001E-1,1.662122726E0,-8.618941307E-1,1.989491597E0
2.001556080E1,6.631204486E-1,1.719704151E0,-8.976516724E-1,2.050095027E0
2.002555957E1,6.361576915E-1,1.717811584E0,-9.008582234E-1,2.041352196E0
2.003555827E1,6.043730974E-1,1.718715668E0,-8.901450634E-1,2.027710192E0
